Competitor product name,Competitor product brand,Competitor product EAN,Company product number,Company product name,Company product EAN,Company product code,Matching status,Matching score,,,,,,,,,,
Seifenspender Toronto rot Spirella,spirella,7610583067715,5270224,Seifenspender Toronto Red,7610583067715,5270224,AUTO,0,,,,,,,,,,
"Seifenspender Weiß 21x21,8 cm",,8712856022168,5260241,Seifenspender Compact 1 Kammer weiss,8712856022168,5260241,AUTO,0,,,,,,,,,,
"Seifenspender Weiß 26,5x21,8 cm",,8712856022182,5260242,Spender Compact 2 Kammern weiss,8712856022182,5260242,AUTO,0,,,,,,,,,,
Seifenstäbchen GARDENA cleansystem,GARDENA,"4078500098946,2007000933237,2007000422977,2001621289001,2007000422991,4078500098908,4078500098953",4203540,Seifenstäbchen Clean-System 10 Stück,4078500098908,4203540,VALIDATED,778,,,,,,,,,,
Seilhaken nickel 20er-Pack,Gardinia,"4003018000754,2007002005406,2007001937852,2007002005390,2007001299264,4000496065848",6360190,Seilhaken Messing,4003018000754,6360190,AUTO,0,,,,,,,,,,
Seilhebezug Einhell BT-EH 250,Einhell,4006825539714,1513589,Seilhebezug BT-EH 250,4006825539714,1513589,AUTO,0,,,,,,,,,,
Seilhebezug Einhell BT-EH 500,Einhell,4006825584189,1513578,Seilhebezug BT-EH 500,4006825539752,1513578,VALIDATED,868,,,,,,,,,,
Seilklammern messing 20er-Pack,Gardinia,4003018000761,2007001017233,2000407034002,6371387,Seilklammern Mesing,4003018000761,6371387,AUTO,0,,,,,,,,
Seilklammern nickel 20er-Pack,Gardinia,"4003018000730,2007001986720,2007001937869,2007001986713,2007001299318,4000496065862",6360178,Seilklammern Nickel,4003018000730,6360178,AUTO,0,,,,,,,,,,
"Seil Sisal Mamutec gedreht natur Ø 8 mm, 10 m",Mamutec,7612008039048,1634292,Sisal-Seil 8mm natur 10m,4011645016161,1634292,VALIDATED,585,,,,,,,,,,
Seilspanngarnitur einläufig,Gardinia,4003018001904,2007000812716,2003657383005,6377668,Seilspanngarnitur Ring messing,4003018001904,6377668,AUTO,0,,,,,,,,
Seilspanngarnitur Patrone alu einläufig,Gardinia,"4003018002413,2007000764312,2003893175006",6370309,Seilspanngarnitur Patrone aluminium,4003018002413,6370309,AUTO,0,,,,,,,,,,
Seilspanngarnitur Pavo einläufig,Gardinia,"4003018000914,2007001100836,2000496888005",6375490,Seilspanngarnitur Pavo chrom,4003018000914,6375490,AUTO,0,,,,,,,,,,
Seilspanngarnitur Ring chrom einläufig,Gardinia,"4003018001911,2007000812778,2003657394001",6377679,Seilspanngarnitur Ring chrom,4003018001911,6377679,AUTO,0,,,,,,,,,,
Seilspanngarnitur Sydney chrom einläufig,Gardinia,"4003018002406,2",6377690,Seilspanngarnitur Sidney chrom,4003018002406,6377690,AUTO,0,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 270x140 cm,Floracord,4260040150288,2830118,Polyester So-Segel 270x140 cm elfenbein,4260040150288,2830118,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 330x140 cm,Floracord,4260040150585,2830119,Polyester So-Segel 330x140 cm elfenbein,4260040150585,2830119,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 330x200 cm,Floracord,4260040150387,2830121,Polyester So-Segel 330x200 cm elfenbein,4260040150387,2830121,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 330x96 cm,Floracord,"4260040152541,43",2830124,Polyester So-Segel 330x96 cm elfenbein,4260040152541,2830124,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 380x96 cm,Floracord,"4260040152565,43",2830125,Polyester So-Segel 380x96 cm elfenbein,4260040152565,2830125,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel elfenbein 420x140 cm,Floracord,4260040150486,2830120,Polyester So-Segel 420x140 cm elfenbein,4260040150486,2830120,AUTO,1,,,,,,,,,,
Seilspann-Sonnensegel weiß 270x140 cm,Floracord,4260040150202,2830043,Sonnensegel 270x140 cm sand,9003117108769,2830043,VALIDATED,"0,69",,,,,,,,,,
Seilspann-Sonnensegel weiß 420x140 cm,Floracord,4260040150417,2830038,Sonnensegel 420x140 cm sand,9003117108783,2830038,VALIDATED,"0,69",,,,,,,,,,
Seitenabschluss Alu 41x45x2500 mm,Konsta,4002718716682,4281494,KOV ALU Seitenab.41 45x41x2500 mm,4002718716682,4281494,AUTO,1,,,,,,,,,,
Seitenabschluss Aluminium 2500x42x28 mm,Konsta,4002718576750,4280755,Seitenabschluss Aluminium 42 x 28 x 27 x 2500 mm,4002718576750,4280755,AUTO,1,,,,,,,,,,
Seitenabschluss Braun 2500x64x48 mm,Konsta,"4002718621337,2",4319546,KOVALEX SEITENABSCHLBRAUN 48X64X2500 MM,4002718621337,4319546,AUTO,1,,,,,,,,,,
Seitenabschluss Grau 2500x64x48 mm,Konsta,"4002718621320,2",4281073,S Abschluss inkl.ALUgrau 48x64x2500 mm,4002718621320,4281073,AUTO,1,,,,,,,,,,
Seitenabschluss Graubraun 2500x64x48 mm,Konsta,"4002718652966,2",4281065,S Abschluss inkl.ALUgraubraun 48x64x2500,4002718652966,4281065,AUTO,1,,,,,,,,,,
Seitenabschluss Schokobraun 2500x64x48 mm,Konsta,"4002718652935,2",4281064,S Abschluss inkl ALUSchokobr.48x64x2500,4002718652935,4281064,AUTO,1,,,,,,,,,,
"Seitendach biohort Europa Gr. 2/3/4A, quarzgrau-metallic",Biohort,9003414420120,4320913,"Seitendach GHE 2,3, 4A quarzgrau met.",9003414420120,4320913,AUTO,1,,,,,,,,,,
"Seitendach biohort Europa Gr. 4/5, quarzgrau-metallic",Biohort,9003414420229,4320914,"Seitendach GHE 4,5 quarzgrau metallic",9003414420229,4320914,AUTO,1,,,,,,,,,,
"Seitendach biohort Europa Gr. 6/7, quarzgrau-metallic",Biohort,9003414420328,4320915,"Seitendach GHE 6,7 quarzgrau metallic",9003414420328,4320915,AUTO,1,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 150 x 156 cm, dunkelgrau-metallic",Biohort,9003414420144,4320142,"Seitendach dklgrau GHE Gr. 2,3. 4A",9003414420144,4320142,AUTO,0,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 150 x 156 cm, grün",Biohort,9003414420403,4307336,SEITENDACH DKL.GRUEN150 X 156 CM,9003414420403,4307336,AUTO,1,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 150 x 228 cm, dunkelgrau-metallic",Biohort,9003414420243,4320143,"Seitendach dklgrau GHE Gr. 4, 5",9003414420243,4320143,AUTO,0,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa, 150 x 300 cm, dunkelgrau-metallic",Biohort,9003414420342,4320144,"Seitendach dklgrau GHE Gr. 6,7",9003414420342,4320144,AUTO,0,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 2/3/4A 150 x 156 cm, silber",Biohort,9003414420199,4320128,"Seitendach Silber GHE Gr.2,3,4A",9003414420199,4320128,AUTO,0,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 4/5 150 x 228 cm, silber",Biohort,9003414420298,4320131,"Seitendach Silber GHE Gr. 4, 5",9003414420298,4320131,AUTO,0,,,,,,,,,,
"Seitendach biohort Gerätehaus Europa 6/7 150 x 300 cm, silber",Biohort,9003414420397,4320132,"Seitendach Silber GHE Gr. 6,7",9003414420397,4320132,AUTO,0,,,,,,,,,,
"Seitendach zu Gerätehaus Europa 150 x 156 cm, grau",Biohort,9003414420700,4307424,Seitendach zu GHE Quarzgrau 2/3/4 A,9003414420700,4307424,AUTO,0,,,,,,,,,,
"Seitendach zu Gerätehaus Europa 150 x 228 cm, grau",Biohort,9003414420809,4320148,"Seitendach quarzgrauGHE Gr. 4, 5",9003414420809,4320148,AUTO,1,,,,,,,,,,
"Seitendach zu Gerätehaus Europa 150 x 300 cm, grau",Biohort,9003414420908,4322736,"SEITENDACH QUARZGRAUGR.6,7 150X300CM",9003414420908,4322736,AUTO,0,,,,,,,,,,
Seitendeckel weiß für Vorhangschiene 2er-Pack,Gardinia,"4003018054801,2007001032779,2000425707001",6371156,Seitendeckel GE weiss,4003018054801,6371156,AUTO,0,,,,,,,,,,
Seitenfenster Vitavia mit Einscheibensicherheitsglas 3 mm 59x79 cm aluminium,Vitavia,4005717135072,4321624,"Seitenfenster V mit ESG 3mm, alu",4005717135072,4321624,AUTO,1,,,,,,,,,,
Seitenfenster Vitavia ohne Verglasung 59x79 cm aluminium,Vitavia,4005717135089,4321626,"Seitenfenster V ohneVerglasung, alu",4005717135089,4321626,AUTO,1,,,,,,,,,,
Seitenpaneel FACKELMANN Kara Breite 40 cm weiß weiß fertig montiert,FACKELMANN,4008033809429,5350053,Seitenpaneele Kara Bianco M. LED-Licht,4008033809429,5350053,AUTO,0,,,,,,,,,,
Seitenpaneel FACKELMANN Style Breite 40 cm anthrazit anthrazit zerlegt,FACKELMANN,4008033809412,5357825,KARA SEITENPANEEL 40X107X21CM ANTHRAZ.,4008033809412,5357825,AUTO,0,,,,,,,,,,
Seitenpaneel FACKELMANN Yega Breite 30 cm Ulme Madera Ulme Madera fertig montiert,FACKELMANN,4008033740982,5350650,"Seitenpaneel Yega/Taris Ulme Madera 39,7 x 70,6 x 16,4 cm",4008033740982,5350650,AUTO,1,,,,,,,,,,
Seitenschneider 160 mm,,"2007003052362,2007003052379,2007003938925,2007003455354,2007004807244",1250835,Seitenschneider 160mm B1,4002593152858,1250835,VALIDATED,943,,,,,,,,,,
"Seitenteil florco WPC, mit Stift, Braun",,4260078947270,4284214,WPC - Abschluss- leiste mit Stift,4260078947270,4284214,AUTO,0,,,,,,,,,,
Seitenwand für Drehtür Breuer Elana 90 cm Dekorglas Intima alunatur,BREUER,4045369422458,5174873,Elana SW Intima silbermatt 90x200,4045369422458,5174873,AUTO,1,,,,,,,,,,
Seitenwand für Drehtür Breuer Elana 90 cm Echtglas klar hell alunatur,BREUER,4007641333586,5170032,Elana SW Klarglas silbermatt 90x200,4007641333586,5170032,VALIDATED,1,,,,,,,,,,
Seitenwand für Drehtür Breuer Europa Design 90 cm links Klarglas chromoptik,BREUER,4053758061874,5170264,EUROPA Design SW li chrom 900x2000,4053758061874,5170264,AUTO,1,,,,,,,,,,
Seitenwand für Drehtür Breuer Europa Design 90 cm rechts Klarglas chromoptik,BREUER,4053758062055,5170265,EUROPA Design SW re chrom 900x2000,4053758062055,5170265,VALIDATED,1,,,,,,,,,,
Seitenwand für Falttür Breuer Fara4 80 cm Echtglas klar hell alunatur,BREUER,4007641006398,5174741,Fara Seitenw. Klarglsilber 80x185,4007641006398,5174741,VALIDATED,1,,,,,,,,,,
Seitenwand für Falttür Breuer Fara4 90 cm Echtglas klar hell alunatur,BREUER,4007641006404,5174752,Fara Seitenw. Klarglsilber 90x185,4007641006404,5174752,VALIDATED,1,,,,,,,,,,
Seitenwand für Gleittür Schulte Kristall/Trend 80 cm Echtglas klar hell chromoptik,SCHULTE,"4004514156600,41",5170116,Seitenwand Kristall Trend f. Gleittür 80,4004514156600,5170116,VALIDATED,1,,,,,,,,,,
"Seitenwand Karibu Cubus Front und Eck, 180 x 227 cm, terragrau",Karibu,4010090618111,4310292,Seitenwand Cubus Front und Eck,4010090618111,4310292,AUTO,1,,,,,,,,,,
Seitenwand Schulte Lugano 90x180 cm Echtglas Klar hell alpinweiß,SCHULTE,"4060991048203,2007006000704,2003812474005,4004514141583",5173454,Seitenwand Sunnyâ€ alpinweiss 90 x 180 cm,4004514141583,5173454,AUTO,0,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 anthrazit,weka,4004581473068,4321318,Seitenwand 21 mm für Haustyp 126,4004581473068,4321318,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 anthrazit,weka,4004581473105,4321319,Seitenwand 21 mm für Haustyp 126,4004581473105,4321319,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 grau,weka,4004581473099,4321316,Seitenwand 21 mm für Haustyp 126,4004581473099,4321316,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 natur,weka,4004581473037,4321311,Seitenwand 21 mm für Haustyp 126,4004581473037,4321311,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 natur,weka,4004581473075,4321312,Seitenwand 21 mm für Haustyp 126,4004581473075,4321312,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 rot,weka,4004581473082,4321314,Seitenwand 21 mm für Haustyp 126,4004581473082,4321314,AUTO,1,,,,,,,,,,
Seitenwand weka 21 mm für Haustyp 126 rot,weka,4004581473044,4321313,Seitenwand 21 mm für Haustyp 126,4004581473044,4321313,AUTO,1,,,,,,,,,,
"Seitenwand weka für Carport 617,618 181x181 cm natur",weka,4004581310141,4310202,Seitenwand für Carport Holz 181 x 180 cm,4004581310141,4310202,AUTO,1,,,,,,,,,,
Seitenwand weko 21 mm für Haustyp 126 grau,weka,4004581473051,4321315,Seitenwand 21 mm für Haustyp 126,4004581473051,4321315,AUTO,1,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Kassette Doppelwandig 2375x2125 mm,Hörmann,4005954860201,150200,EcoStar Sectionaltor2375x2125 mm,4005954860201,150200,AUTO,1,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Kassette Doppelwandig 2500x2125 mm,Hörmann,4005954860232,150201,EcoStar Sectionaltor2500x2125 mm,4005954860232,150201,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Kassette Einwandig 2375x2125 mm,Hörmann,4005954859816,150198,EcoStar Sectionaltor2375x2125 mm,4005954859816,150198,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Kassette Einwandig 2500x2125 mm,Hörmann,4005954859847,150199,EcoStar Sectionaltor2500x2125 mm,4005954859847,150199,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Sicke Doppelwandig 2375x2125 mm,Hörmann,4005954859960,150196,EcoStar Sectionaltor2375x2125 mm,4005954859960,150196,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Sicke Doppelwandig 2500x2125 mm,Hörmann,4005954859991,150197,EcoStar Sectionaltor2500x2125 mm,4005954859991,150197,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Sicke Einwandig 2375x2125 mm,Hörmann,4005954859663,150193,Sectionaltor 2375x2125 mm,4005954859663,150193,AUTO,0,,,,,,,,,,
Sektionaltor Hörmann Ecostar weiß mit Sicke Einwandig 2500x2125 mm,Hörmann,4005954859694,150195,EcoStar Sectionaltor2500x2125 mm,4005954859694,150195,AUTO,0,,,,,,,,,,
"Selitbloc 1,5 mm Vinyl- und Designbodenunterlage Pack 10 m²",Selit,4002245706316,7710019,SELITBLOC 10qm Pak f. Vinyl-Designböden,4002245706316,7710019,AUTO,0,,,,,,,,,,
Selitflex 5 mm Rolle 10 m²,Selit,4002245706187,7710004,Trittschalldämmung Selitflex 1000 x 100 cm,4002245706187,7710004,AUTO,0,,,,,,,,,,
"Selitpro 2,2 mm AquaStop TwinFoam Laminatunterlage",Selit,4002245706408,7710028,"Parkett-/Laminatunterlage Selicpro 1,2 x 7,5 m",4002245706408,7710028,AUTO,1,,,,,,,,,,
SELITstop Alu- Dichtband 50m-selbstklebend,Selit,"4002245701618,2007001251408,2001057712005",7713134,ALUDICHTBAND AQUA-STOP 5CMX50LFM,4002245701618,7713134,AUTO,0,,,,,,,,,,
"Selit-Stop Dicht- und Distanzband, 2 x10 m",Selit,4002245701687,7710015,Selitstop Dicht-u. Distanzband,4002245701687,7710015,AUTO,0,,,,,,,,,,
SELITstop Komfort-Feuchtschutz Dampfbremse,Selit,4002245704800,7710026,Komf.- FeuchteschutzSelitstop 26 mý,4002245704800,7710026,AUTO,0,,,,,,,,,,
"SELITstop PE- Dampfbremse 0,2 mm",Selit,"4002245701694,2007000916025,2003707673001",7713123,"PE-Dampfbremse Stärke 0,2 mm 26 qm",4002245701694,7713123,AUTO,0,,,,,,,,,,
Senkersatz Wolfcraft 3-tlg,Wolfcraft,"4006885250406,2",1277760,"SENKER SATZ 6,12,16MM 1PK",4006885250406,1277760,AUTO,0,,,,,,,,,,
Senker Wolfcraft Ø 12 mm 6-kt,,"4006885258006,2",1274108,SENKER HSS 6-KANT SCH. 1ST 12MM,4006885258006,1274108,AUTO,1,,,,,,,,,,
Sensenwetzstein 230x34x12 mm,,"4011333140093,2007001193401,2003826187007",1800172,Sensenwetzstein 210mm,4002593995400,1800172,VALIDATED,709,,,,,,,,,,
Sensor-Control-Set GARDENA smart,GARDENA,4078500018883,4150392,Smart Sensor Set Smart System,4078500018883,4150392,AUTO,1,,,,,,,,,,
Sensor Dimmer Dimmat Kopp Paris 40-400 Watt silber,Kopp,4008224551878,9162934,DIMMAT Paris silber,4008224551878,9162934,AUTO,1,,,,,,,,,,
"Sepiaschale Karlie 16,5 cm",KARLIE,5415245069203,2580222,"Vogelsnack Sepiaschale Cutâ€™lâ€™Fisch Bone 16,5 cm",5415245069203,2580222,AUTO,1,,,,,,,,,,
"sera Aquatan, 100 ml",Sera,"4001942030403,2002205449002,2007000640104",2672626,Wasseraufbereiter aquatan 100 ml,4001942030403,2672626,AUTO,0,,,,,,,,,,
"sera Aquatan, 250 ml",Sera,"4001942030502,2007000640111,2002205450008",2672637,Wasseraufbereiter aquatan 250 ml,4001942030502,2672637,AUTO,0,,,,,,,,,,
"sera Aquatan, 500 ml",Sera,"4001942030601,2007000640142,2002205461004",2672648,Wasseraufbereiter Aquatan 500 ml,4001942030601,2672648,AUTO,0,,,,,,,,,,
sera BAKTOPUR,Sera,"4001942025508,2007000365632,2004282665009",2751562,baktopur 50 ml sera,4001942025508,2751562,AUTO,0,,,,,,,,,,
"sera Bekämpfungsmittel ALGOVEC, 100 ml",Sera,4001942026093,2750650,Wasseraufbereiter Algovec 100 ml,4001942026093,2750650,AUTO,0,,,,,,,,,,
"sera Bekämpfungsmittel ALGOVEC, 250 ml",Sera,4001942026109,2750760,Wasseraufbereiter Algovec 250 ml,4001942026109,2750760,AUTO,0,,,,,,,,,,
"sera Bekämpfungsmittel ALGOVEC, 50 ml",Sera,4001942026086,2750594,algovec 50 ml sera,4001942026086,2750594,AUTO,0,,,,,,,,,,
"sera bio nitrivec, 100 ml",Sera,"4001942037402,2007000655344,2002215589002",2672890,Wasseraufbereiter Bio Nitrivec 100 ml,4001942037402,2672890,AUTO,0,,,,,,,,,,
"sera bio nitrivec, 250 ml",Sera,"4001942037501,2007000658321,2002217063005",2672901,Wasseraufbereiter Bio Nitrivec 250 ml,4001942037501,2672901,AUTO,0,,,,,,,,,,
"sera blackwater aquatan, 100 ml",Sera,"4001942031400,2002205472000,2007000640159",2672659,Wasseraufbereiter Blackwater Aquatan 100 ml,4001942031400,2672659,AUTO,0,,,,,,,,,,
sera crabs natural 100 ml,Sera,"4001942005562,2",2555135,"Krebsfutter Crabs Natural 0,030 kg",4001942005562,2555135,AUTO,0,,,,,,,,,,
sera Daphnien 100 ml,Sera,"4001942014403,2007002881376,2007000639702,2002205314003",2672330,Fischfutter FD Daphnien Leckerbissen 10 g,4001942014403,2672330,AUTO,0,,,,,,,,,,
sera Diskus Granulat 100 ml,Sera,"4001942003001,2007002881871,2007000241936,2004209554003",2552671,discus granulat 100 ml sera,4001942003001,2552671,AUTO,0,,,,,,,,,,
"sera Eisentest, 10 ml",Sera,"4001942046107,2007000658383,2002217109000",2665950,Fe Test sera,4001942046107,2665950,AUTO,0,,,,,,,,,,
sera Fischfutter Holiday,Sera,"4001942009904,2007001157151,2005105415009",2553034,"Fischfutter Holiday Tabs 0,024 kg",4001942009904,2553034,AUTO,0,,,,,,,,,,
sera Fischfutter Wels-Chips 500 ml,Sera,4001942005128,2552957,"Wels-Chips 500 ml, sera",4001942005128,2552957,AUTO,0,,,,,,,,,,
sera Fishtamin 15 ml,Sera,"4001942027106,2007000639795,2002205416004",2672527,Nahrungsergänzung Fishtamin 15 ml,4001942027106,2672527,AUTO,0,,,,,,,,,,
sera Flockenfutter goldy 100 ml,Sera,"4001942008402,2007002882014,2007000242513,2004209585007,4001942008488",2551582,Fischfutter Goldy Goldfischflocken,4001942008402,2551582,AUTO,0,,,,,,,,,,
sera Flockenfutter goldy 250 ml,Sera,"4001942008501,2007000623299,2002130098009,2007002875986,4001942008600",2551593,Fischfutter Goldy Goldfischflocken,4001942008501,2551593,AUTO,0,,,,,,,,,,
sera Flocken-Menü 150 ml,Sera,"4001942000604,2007002882090,2004278796007",2550273,"Fischfutter Flockenmenü 4in1 0,032 kg",4001942000604,2550273,AUTO,0,,,,,,,,,,
sera flora 250 ml,Sera,"4001942006507,2004209576005,2007000242254,2007002881963",2551483,flora 250 ml sera,4001942006507,2551483,AUTO,0,,,,,,,,,,
sera Garanulat Menü 150 ml,Sera,"4001942000703,2007002882069,2004275543000",2552650,"Fischfutter Granulatmenü 4in1 0,066 kg",4001942000703,2552650,AUTO,0,,,,,,,,,,
sera granugreen 250 ml,Sera,"4001942003926,2004275557007,2007000336823,2007002882076",2551330,Fischfutter Granugreen Grünfutter,4001942003926,2551330,AUTO,0,,,,,,,,,,
sera granured 250 ml,Sera,"4001942004022,2007002882083,2007000336830,2004275559001",2551362,Fischfutter Granured Proteinfutter,4001942004022,2551362,AUTO,0,,,,,,,,,,
sera Hauptfutter Cichlids Sticks 1000 ml,Sera,"4001942002103,2007002881840,2007000241905,2004209545001",2551186,Fischfutter Cichlids Sticks Hauptfutter,4001942002103,2551186,AUTO,0,,,,,,,,,,
sera Hauptfutter Cichlids Sticks 500 ml,Sera,4001942002059,2007002881833,2007000241394,2004209544004,2552660,"cichlids Sticks 500 ml, sera",4001942002059,2552660,AUTO,0,,,,,,,
sera Hauptfutter Koi Royal Large 10 Liter,Sera,"4001942071284,2007000875117,2007002875795,2005086506000",2555510,"KOI ROYAL LARGE 10 l, sera",4001942071284,2555510,AUTO,0,,,,,,,,,,
sera Hauptfutter Koi Royal Large 21 Liter,Sera,"4001942071307,2007002875801,2007000875148,2005086507007",2555520,"KOI ROYAL LARGE 21 l, sera",4001942071307,2555520,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipagran 100 ml,Sera,"4001942002011,2007002882151,2007000589632,2005048646003",2550108,Fischfutter Vipagran Softgranulat,4001942002011,2550108,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipagran 250 ml,Sera,"4001942002028,2005048649004,2007000589670,2007002882168",2552430,Fischfutter Vipagran Softgranulat,4001942002028,2552430,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipan 1000 ml,Sera,"4001942001700,2007002881819,2007000241349,2004209538003,4001942001731",2551153,vipan 1000 ml sera,4001942001700,2551153,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipan 100 ml,Sera,"4001942001403,2004209535002,2007000241318,2007002881796,4001942001427",2551340,vipan 100 ml sera,4001942001403,2551340,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipan 250 ml,Sera,"4001942001502,2007002881802,2007000241325,2004209536009,4001942001557",2551142,vipan 250 ml sera,4001942001502,2551142,AUTO,0,,,,,,,,,,
sera Hauptfutter Vipan Großflocken 1000,Sera,"4001942001755,2007002881826,2007000241356,2004209539000",2550890,"Fischfutter Vipan Grossflocken 0,210 kg",4001942001755,2550890,AUTO,0,,,,,,,,,,
"sera Heilmittel COSTAPUR, 50 ml",Sera,"4001942021302,2007000370292,2004284880004",2751530,costapur F 50 ml sera,4001942021302,2751530,AUTO,0,,,,,,,,,,
"sera Heilmittel MYCOPUR, 50 ml",Sera,"4001942022309,2007000370612,2004284881001",2751540,mycopur 50 ml sera,4001942022309,2751540,AUTO,0,,,,,,,,,,
"sera Heilmittel OMNIPUR, 50 ml",Sera,"4001942021708,2007000440407,2005229174004",2672967,omnipur S 50 ml sera,4001942021708,2672967,AUTO,0,,,,,,,,,,
"sera kH Test, 15ml",Sera,"4001942042109,2007000641200,2002205563005",2664783,kH Test sera,4001942042109,2664783,AUTO,0,,,,,,,,,,
sera Koi Color Large 21 Liter,Sera,"4001942070287,2007002875818,2007000875179,2005086508004",2555421,"KOI COLOR LARGE 21 l, sera",4001942070287,2555421,AUTO,0,,,,,,,,,,
sera Koi Professional Frühjahr-/Herbstfutter 7 kg,Sera,4001942070096,2550077,Frühjahr-/Herbstfutter Professional Koi,4001942070096,2550077,AUTO,0,,,,,,,,,,
sera Koi Professional Sommerfutter 7 kg,Sera,4001942070188,2550078,"Sommerfutter 7 kg, sera",4001942070188,2550078,AUTO,0,,,,,,,,,,
sera Koi Professional Spirulina-Farbfutter 7 kg,Sera,4001942070362,2550079,Spirulina-Farbfutter Professional Koi 7.000 g,4001942070362,2550079,AUTO,0,,,,,,,,,,
sera Koi Royal HF Medium 21 Liter,Sera,"4001942071239,2007002875788,2007000875070,2005086504006",2555509,"KOI ROYAL MEDIUM 21 l, sera",4001942071239,2555509,AUTO,1,,,,,,,,,,
"sera med Prof. Flagellol, 10 ml",Sera,4001942022026,2674199,Flagellol 10 ml sera,4001942022026,2674199,AUTO,0,,,,,,,,,,
"sera med Prof. Nematol, 10 ml",Sera,4001942021968,2674144,Nematol 10 ml sera,4001942021968,2674144,AUTO,0,,,,,,,,,,
